video_id,duration,category,label,notes
vid_07134,10.4,dance,safe,Relaxing scenery
vid_07135,25.3,news,safe,Silly hat montage
vid_07136,6.3,DIY,safe,Laughter guaranteed!
vid_07137,11.9,comedy,unsafe,Helmet didn't help
vid_07138,26.6,DIY,unsafe,Slow-mo punch to the face
vid_07139,12.9,DIY,unsafe,Hammer meets thumb
vid_07140,30.0,comedy,safe,Wholesome DIY project
vid_07141,8.3,dance,unsafe,Hammer meets thumb
vid_07142,13.0,food,safe,"Groovy beats, no drama"
vid_07143,23.4,food,safe,Epic win moment
vid_07144,27.2,sports,unsafe,Helmet didn't help
vid_07145,17.0,DIY,unsafe,Trip and fall
vid_07146,6.6,comedy,unsafe,Cliff dive gone splash
vid_07147,13.9,news,safe,Relaxing scenery
vid_07148,10.8,travel,safe,"Weather forecast, yawn"
vid_07149,21.5,DIY,safe,Happy puppy vibes
vid_07150,34.3,sports,safe,Laughter guaranteed!
vid_07151,29.6,food,unsafe,Helmet didn't help
vid_07152,22.2,news,safe,Pixelated heroics
vid_07153,9.6,travel,unsafe,Trip and fall
vid_07154,22.0,food,safe,Pixelated heroics
vid_07155,31.1,sports,safe,Silly hat montage
vid_07156,21.0,animals,safe,Pixelated heroics
vid_07157,25.6,dance,unsafe,Trip and fall
vid_07158,17.2,food,unsafe,Hammer meets thumb
vid_07159,6.1,dance,unsafe,Kitchen fire incident
vid_07160,15.3,gaming,safe,Laughter guaranteed!
vid_07161,21.1,sports,safe,Relaxing scenery
vid_07162,7.0,news,safe,Happy puppy vibes
vid_07163,9.3,DIY,unsafe,Slow-mo punch to the face
vid_07164,19.1,dance,unsafe,Slow-mo punch to the face
vid_07165,18.6,comedy,safe,"Groovy beats, no drama"
vid_07166,13.0,news,unsafe,Cat vs. blender – yikes!
vid_07167,31.6,sports,safe,Silly hat montage
vid_07168,20.6,travel,safe,Silly hat montage
vid_07169,26.1,news,unsafe,Slow-mo punch to the face
vid_07170,23.2,animals,unsafe,Ski crash rewind
vid_07171,13.1,dance,unsafe,Dance fail compilation
vid_07172,27.9,animals,unsafe,Ski crash rewind
vid_07173,7.0,travel,safe,Wholesome DIY project
vid_07174,21.6,food,safe,Taco tutorial FTW
vid_07175,15.0,sports,safe,"Weather forecast, yawn"
vid_07176,15.7,travel,unsafe,Trip and fall
vid_07177,7.0,food,unsafe,Dance fail compilation
vid_07178,5.1,sports,safe,Silly hat montage
vid_07179,6.3,music,safe,Happy puppy vibes
vid_07180,33.8,travel,unsafe,Hammer meets thumb
vid_07181,17.6,animals,safe,Pixelated heroics
vid_07182,21.4,animals,safe,Taco tutorial FTW
vid_07183,21.0,animals,safe,Happy puppy vibes
vid_07184,15.1,travel,safe,Laughter guaranteed!
vid_07185,26.7,news,unsafe,Kitchen fire incident
vid_07186,20.1,sports,unsafe,Trip and fall
vid_07187,33.8,music,unsafe,Trip and fall
vid_07188,19.4,sports,safe,Taco tutorial FTW
vid_07189,21.7,news,safe,Happy puppy vibes
vid_07190,7.9,animals,safe,Pixelated heroics
vid_07191,11.9,music,unsafe,Trip and fall
vid_07192,31.2,DIY,unsafe,Hammer meets thumb
vid_07193,27.4,food,safe,Wholesome DIY project
vid_07194,16.1,dance,safe,Epic win moment
vid_07195,24.7,DIY,safe,Taco tutorial FTW
vid_07196,13.5,animals,safe,Pixelated heroics
vid_07197,28.3,news,safe,Silly hat montage
vid_07198,26.3,food,unsafe,Trip and fall
vid_07199,21.4,dance,unsafe,Helmet didn't help
vid_07200,17.8,food,safe,"Groovy beats, no drama"
vid_07201,20.9,food,unsafe,Ski crash rewind
vid_07202,20.8,sports,unsafe,Helmet didn't help
vid_07203,11.4,dance,safe,"Weather forecast, yawn"
vid_07204,32.5,DIY,unsafe,Slow-mo punch to the face
vid_07205,5.5,DIY,safe,Pixelated heroics
vid_07206,32.8,gaming,unsafe,Ski crash rewind
vid_07207,31.5,food,safe,Laughter guaranteed!
vid_07208,18.5,comedy,unsafe,Hammer meets thumb
vid_07209,22.7,dance,unsafe,Ski crash rewind
vid_07210,16.5,travel,unsafe,Foot twirling gone wrong
vid_07211,26.9,gaming,unsafe,Ski crash rewind
vid_07212,5.3,food,unsafe,Trip and fall
vid_07213,9.0,sports,unsafe,Ski crash rewind
vid_07214,21.1,dance,unsafe,Helmet didn't help
vid_07215,10.0,DIY,unsafe,Helmet didn't help
vid_07216,28.4,DIY,unsafe,Foot twirling gone wrong
vid_07217,16.0,dance,safe,"Weather forecast, yawn"
vid_07218,5.5,comedy,unsafe,Foot twirling gone wrong
vid_07219,23.0,news,safe,Pixelated heroics
vid_07220,17.8,animals,unsafe,Cat vs. blender – yikes!
vid_07221,7.2,music,safe,"Groovy beats, no drama"
vid_07222,18.7,sports,unsafe,Ski crash rewind
vid_07223,13.5,comedy,unsafe,Hammer meets thumb
vid_07224,27.2,DIY,safe,Silly hat montage
vid_07225,7.1,DIY,safe,"Weather forecast, yawn"
vid_07226,22.0,music,unsafe,Helmet didn't help
vid_07227,25.2,sports,unsafe,Helmet didn't help
vid_07228,28.5,news,unsafe,Cat vs. blender – yikes!
vid_07229,19.9,dance,unsafe,Hammer meets thumb
vid_07230,8.6,music,unsafe,Slow-mo punch to the face
vid_07231,11.8,gaming,unsafe,Ski crash rewind
vid_07232,19.7,music,unsafe,Cat vs. blender – yikes!
vid_07233,7.4,music,unsafe,Hammer meets thumb
vid_07234,5.5,comedy,unsafe,Slow-mo punch to the face
vid_07235,27.8,gaming,unsafe,Slow-mo punch to the face
vid_07236,7.7,gaming,unsafe,Hammer meets thumb
vid_07237,12.8,travel,safe,Epic win moment
vid_07238,27.4,comedy,safe,Happy puppy vibes
vid_07239,27.2,news,safe,Pixelated heroics
vid_07240,31.9,DIY,safe,Wholesome DIY project
vid_07241,17.2,travel,safe,Laughter guaranteed!
vid_07242,20.7,sports,unsafe,Kitchen fire incident
vid_07243,21.7,dance,unsafe,Foot twirling gone wrong
vid_07244,33.5,food,safe,Wholesome DIY project
vid_07245,31.1,DIY,unsafe,Slow-mo punch to the face
vid_07246,12.2,comedy,safe,Silly hat montage
vid_07247,34.2,news,safe,Taco tutorial FTW
vid_07248,32.9,animals,safe,Happy puppy vibes
vid_07249,14.5,travel,unsafe,Slow-mo punch to the face
vid_07250,13.4,DIY,unsafe,Dance fail compilation
vid_07251,31.6,gaming,unsafe,Slow-mo punch to the face
vid_07252,6.3,food,safe,"Groovy beats, no drama"
vid_07253,24.6,music,safe,"Weather forecast, yawn"
vid_07254,12.7,travel,unsafe,Slow-mo punch to the face
vid_07255,7.5,animals,safe,"Weather forecast, yawn"
vid_07256,16.3,travel,safe,Laughter guaranteed!
vid_07257,24.4,travel,safe,Wholesome DIY project
vid_07258,30.1,news,safe,Pixelated heroics
vid_07259,19.8,music,safe,Wholesome DIY project
vid_07260,30.9,news,safe,Laughter guaranteed!
vid_07261,25.7,animals,unsafe,Ski crash rewind
vid_07262,34.8,dance,unsafe,Cat vs. blender – yikes!
vid_07263,21.3,sports,safe,Silly hat montage
vid_07264,20.8,gaming,safe,Silly hat montage
vid_07265,16.4,dance,unsafe,Dance fail compilation
vid_07266,13.1,dance,unsafe,Hammer meets thumb
vid_07267,16.9,sports,unsafe,Trip and fall
vid_07268,14.7,comedy,unsafe,Ski crash rewind
vid_07269,23.1,animals,unsafe,Hammer meets thumb
vid_07270,28.9,sports,safe,Taco tutorial FTW
vid_07271,23.7,dance,safe,Pixelated heroics
vid_07272,5.7,sports,unsafe,Trip and fall
vid_07273,32.2,DIY,unsafe,Dance fail compilation
vid_07274,31.6,food,unsafe,Kitchen fire incident
vid_07275,28.1,food,safe,Taco tutorial FTW
vid_07276,25.6,music,safe,Taco tutorial FTW
vid_07277,21.6,music,safe,Epic win moment
vid_07278,22.4,news,unsafe,Helmet didn't help
vid_07279,27.2,gaming,safe,Silly hat montage
vid_07280,28.9,comedy,safe,Pixelated heroics
vid_07281,20.3,dance,unsafe,Ski crash rewind
vid_07282,26.7,music,unsafe,Dance fail compilation
vid_07283,16.3,news,safe,Taco tutorial FTW
vid_07284,10.8,news,unsafe,Hammer meets thumb
vid_07285,19.1,music,safe,Happy puppy vibes
vid_07286,20.6,sports,safe,Wholesome DIY project
vid_07287,18.9,music,safe,"Groovy beats, no drama"
vid_07288,6.3,dance,unsafe,Hammer meets thumb
vid_07289,11.2,sports,unsafe,Hammer meets thumb
vid_07290,17.8,gaming,unsafe,Slow-mo punch to the face
vid_07291,31.6,DIY,unsafe,Cliff dive gone splash
vid_07292,17.4,music,safe,Epic win moment
vid_07293,31.5,dance,safe,"Groovy beats, no drama"
vid_07294,5.8,music,safe,Epic win moment
vid_07295,14.6,gaming,unsafe,Trip and fall
vid_07296,16.2,comedy,unsafe,Slow-mo punch to the face
vid_07297,21.0,gaming,unsafe,Ski crash rewind
vid_07298,31.5,food,safe,"Groovy beats, no drama"
vid_07299,18.2,DIY,unsafe,Cat vs. blender – yikes!
vid_07300,26.9,food,safe,Wholesome DIY project
vid_07301,20.2,food,unsafe,Slow-mo punch to the face
vid_07302,22.4,comedy,safe,"Groovy beats, no drama"
vid_07303,20.1,food,unsafe,Kitchen fire incident
vid_07304,5.1,travel,safe,Pixelated heroics
vid_07305,5.9,food,safe,Epic win moment
vid_07306,23.0,animals,unsafe,Cliff dive gone splash
vid_07307,31.9,DIY,safe,Laughter guaranteed!
vid_07308,25.7,animals,safe,Happy puppy vibes
vid_07309,19.3,dance,safe,Wholesome DIY project
vid_07310,25.0,animals,unsafe,Kitchen fire incident
vid_07311,32.0,DIY,unsafe,Foot twirling gone wrong
vid_07312,6.8,sports,unsafe,Slow-mo punch to the face
vid_07313,29.1,gaming,safe,Taco tutorial FTW
vid_07314,17.3,DIY,safe,Happy puppy vibes
vid_07315,13.1,comedy,unsafe,Cliff dive gone splash
vid_07316,34.8,food,unsafe,Slow-mo punch to the face
vid_07317,17.1,gaming,unsafe,Cat vs. blender – yikes!
vid_07318,13.6,dance,safe,Epic win moment
vid_07319,25.7,gaming,unsafe,Helmet didn't help
vid_07320,26.4,dance,unsafe,Foot twirling gone wrong
vid_07321,5.3,comedy,safe,Pixelated heroics
vid_07322,28.9,dance,unsafe,Cliff dive gone splash
vid_07323,23.2,dance,unsafe,Helmet didn't help
vid_07324,34.4,comedy,safe,"Groovy beats, no drama"
vid_07325,15.6,gaming,unsafe,Ski crash rewind
vid_07326,14.3,DIY,safe,Laughter guaranteed!
vid_07327,35.0,dance,unsafe,Trip and fall
vid_07328,17.5,news,safe,Relaxing scenery
vid_07329,16.3,music,unsafe,Ski crash rewind
vid_07330,25.9,sports,unsafe,Cat vs. blender – yikes!
vid_07331,16.5,animals,unsafe,Helmet didn't help
vid_07332,19.2,DIY,safe,Taco tutorial FTW
vid_07333,5.1,animals,unsafe,Ski crash rewind
vid_07334,28.1,music,safe,Silly hat montage
vid_07335,23.2,music,unsafe,Cat vs. blender – yikes!
vid_07336,25.1,sports,safe,Epic win moment
vid_07337,13.5,gaming,safe,Laughter guaranteed!
vid_07338,13.2,food,unsafe,Hammer meets thumb
vid_07339,31.5,animals,unsafe,Foot twirling gone wrong
vid_07340,16.6,animals,safe,Wholesome DIY project
vid_07341,33.1,DIY,unsafe,Dance fail compilation
vid_07342,13.0,DIY,safe,"Groovy beats, no drama"
vid_07343,11.7,travel,safe,Taco tutorial FTW
vid_07344,16.9,comedy,unsafe,Cliff dive gone splash
vid_07345,33.7,animals,safe,Relaxing scenery
vid_07346,19.9,animals,safe,Silly hat montage
vid_07347,8.7,animals,safe,Taco tutorial FTW
vid_07348,34.9,comedy,safe,Silly hat montage
vid_07349,25.4,animals,unsafe,Trip and fall
vid_07350,14.2,food,safe,Epic win moment
vid_07351,28.6,dance,safe,Silly hat montage
vid_07352,18.5,comedy,safe,"Groovy beats, no drama"
vid_07353,13.4,travel,unsafe,Slow-mo punch to the face
vid_07354,31.2,travel,unsafe,Cat vs. blender – yikes!
vid_07355,33.8,sports,safe,Silly hat montage
vid_07356,18.7,news,safe,Silly hat montage
vid_07357,22.5,food,safe,"Weather forecast, yawn"
vid_07358,25.1,DIY,unsafe,Helmet didn't help
vid_07359,24.4,food,unsafe,Dance fail compilation
vid_07360,12.3,travel,unsafe,Cat vs. blender – yikes!
vid_07361,29.8,DIY,unsafe,Kitchen fire incident
vid_07362,10.5,animals,safe,Laughter guaranteed!
vid_07363,17.6,animals,unsafe,Hammer meets thumb
vid_07364,32.1,food,unsafe,Ski crash rewind
vid_07365,19.4,comedy,safe,Epic win moment
vid_07366,24.7,animals,safe,Taco tutorial FTW
vid_07367,15.0,animals,unsafe,Hammer meets thumb
vid_07368,27.0,comedy,unsafe,Dance fail compilation
vid_07369,13.3,animals,unsafe,Hammer meets thumb
vid_07370,11.6,DIY,unsafe,Cat vs. blender – yikes!
vid_07371,27.4,animals,safe,Epic win moment
vid_07372,31.6,DIY,safe,Laughter guaranteed!
vid_07373,26.8,sports,safe,Relaxing scenery
vid_07374,22.1,comedy,unsafe,Hammer meets thumb
vid_07375,6.7,animals,safe,"Weather forecast, yawn"
vid_07376,27.5,news,safe,Wholesome DIY project
vid_07377,25.2,music,safe,Wholesome DIY project
vid_07378,10.1,food,safe,Laughter guaranteed!
vid_07379,28.0,sports,safe,Wholesome DIY project
vid_07380,15.4,DIY,safe,"Groovy beats, no drama"
vid_07381,31.5,dance,unsafe,Helmet didn't help
vid_07382,23.8,news,safe,Epic win moment
vid_07383,17.2,animals,safe,"Weather forecast, yawn"
vid_07384,24.8,food,safe,Epic win moment
vid_07385,24.3,food,safe,Laughter guaranteed!
vid_07386,19.3,food,unsafe,Ski crash rewind
vid_07387,14.7,news,unsafe,Trip and fall
vid_07388,34.0,music,unsafe,Dance fail compilation
vid_07389,19.2,food,unsafe,Dance fail compilation
vid_07390,6.2,food,unsafe,Kitchen fire incident
vid_07391,34.5,food,safe,"Groovy beats, no drama"
vid_07392,24.2,travel,unsafe,Kitchen fire incident
vid_07393,16.7,music,unsafe,Dance fail compilation
vid_07394,29.3,food,safe,Happy puppy vibes
vid_07395,27.6,news,unsafe,Slow-mo punch to the face
vid_07396,18.2,music,unsafe,Hammer meets thumb
vid_07397,32.8,animals,safe,Pixelated heroics
vid_07398,8.6,gaming,unsafe,Hammer meets thumb
vid_07399,14.4,dance,unsafe,Dance fail compilation
vid_07400,31.5,gaming,safe,"Groovy beats, no drama"
vid_07401,22.3,sports,safe,Relaxing scenery
vid_07402,13.6,comedy,unsafe,Cat vs. blender – yikes!
vid_07403,32.0,travel,safe,Silly hat montage
vid_07404,19.5,animals,safe,Silly hat montage
vid_07405,27.4,DIY,unsafe,Hammer meets thumb
vid_07406,16.4,comedy,unsafe,Kitchen fire incident
vid_07407,34.6,comedy,safe,Wholesome DIY project
vid_07408,25.0,gaming,safe,Taco tutorial FTW
vid_07409,31.4,food,safe,Wholesome DIY project
vid_07410,22.7,sports,unsafe,Dance fail compilation
vid_07411,9.9,dance,unsafe,Cliff dive gone splash
vid_07412,24.0,DIY,unsafe,Hammer meets thumb
vid_07413,11.5,animals,safe,"Weather forecast, yawn"
vid_07414,33.2,DIY,safe,"Weather forecast, yawn"
vid_07415,19.6,travel,safe,Laughter guaranteed!
vid_07416,16.9,food,safe,Pixelated heroics
vid_07417,6.2,sports,safe,Happy puppy vibes
vid_07418,31.0,music,unsafe,Cat vs. blender – yikes!
vid_07419,29.9,gaming,unsafe,Foot twirling gone wrong
vid_07420,10.4,news,unsafe,Helmet didn't help
vid_07421,31.5,food,safe,"Groovy beats, no drama"
vid_07422,31.9,dance,safe,Silly hat montage
vid_07423,24.0,sports,safe,Pixelated heroics
vid_07424,8.4,news,unsafe,Kitchen fire incident
vid_07425,14.2,dance,unsafe,Foot twirling gone wrong
vid_07426,31.9,music,unsafe,Trip and fall
vid_07427,8.2,travel,safe,Silly hat montage
vid_07428,25.5,gaming,safe,Happy puppy vibes
vid_07429,14.5,gaming,unsafe,Hammer meets thumb
vid_07430,25.9,travel,unsafe,Foot twirling gone wrong
vid_07431,24.4,travel,safe,"Groovy beats, no drama"
vid_07432,13.2,food,safe,Taco tutorial FTW
vid_07433,18.8,music,safe,"Weather forecast, yawn"
vid_07434,29.1,dance,safe,Pixelated heroics
vid_07435,5.2,animals,unsafe,Ski crash rewind
vid_07436,26.0,animals,safe,Wholesome DIY project
vid_07437,28.1,dance,unsafe,Hammer meets thumb
vid_07438,5.2,food,unsafe,Foot twirling gone wrong
vid_07439,28.3,travel,unsafe,Cliff dive gone splash
vid_07440,10.6,news,safe,Laughter guaranteed!
vid_07441,23.7,dance,unsafe,Dance fail compilation
vid_07442,14.3,DIY,safe,Epic win moment
vid_07443,13.9,dance,safe,Taco tutorial FTW
vid_07444,15.4,news,safe,Pixelated heroics
vid_07445,32.9,dance,unsafe,Foot twirling gone wrong
vid_07446,24.4,news,safe,Laughter guaranteed!
vid_07447,35.0,DIY,unsafe,Foot twirling gone wrong
vid_07448,25.5,dance,unsafe,Kitchen fire incident
vid_07449,6.7,food,unsafe,Cat vs. blender – yikes!
vid_07450,20.1,music,safe,Taco tutorial FTW
vid_07451,20.3,DIY,safe,Epic win moment
vid_07452,5.1,DIY,safe,Pixelated heroics
vid_07453,8.6,comedy,safe,Epic win moment
vid_07454,13.9,sports,safe,Relaxing scenery
vid_07455,31.8,food,unsafe,Foot twirling gone wrong
vid_07456,31.7,gaming,unsafe,Trip and fall
vid_07457,9.7,DIY,safe,Silly hat montage
vid_07458,22.3,gaming,safe,"Weather forecast, yawn"
vid_07459,11.0,comedy,unsafe,Trip and fall
vid_07460,29.9,music,safe,Silly hat montage
vid_07461,11.8,news,unsafe,Dance fail compilation
vid_07462,17.2,gaming,unsafe,Dance fail compilation
vid_07463,32.6,animals,safe,Laughter guaranteed!
vid_07464,30.6,food,unsafe,Foot twirling gone wrong
vid_07465,12.6,sports,safe,Relaxing scenery
vid_07466,34.4,dance,safe,"Weather forecast, yawn"
vid_07467,20.4,comedy,unsafe,Helmet didn't help
vid_07468,20.6,animals,safe,Taco tutorial FTW
vid_07469,24.2,sports,unsafe,Cat vs. blender – yikes!
vid_07470,27.8,news,unsafe,Ski crash rewind
vid_07471,22.7,sports,safe,Silly hat montage
vid_07472,33.5,food,safe,Taco tutorial FTW
vid_07473,12.1,news,unsafe,Helmet didn't help
vid_07474,8.3,DIY,unsafe,Ski crash rewind
vid_07475,29.7,news,safe,Pixelated heroics
vid_07476,28.2,DIY,safe,Epic win moment
vid_07477,17.8,news,safe,Wholesome DIY project
vid_07478,29.7,animals,safe,"Groovy beats, no drama"
vid_07479,25.3,animals,safe,Pixelated heroics
vid_07480,21.9,gaming,safe,Relaxing scenery
vid_07481,31.0,news,unsafe,Foot twirling gone wrong
vid_07482,16.8,DIY,unsafe,Slow-mo punch to the face
vid_07483,6.9,travel,safe,"Weather forecast, yawn"
vid_07484,25.5,sports,safe,Laughter guaranteed!
vid_07485,9.4,news,safe,Pixelated heroics
vid_07486,21.1,dance,unsafe,Hammer meets thumb
vid_07487,8.6,comedy,unsafe,Hammer meets thumb
vid_07488,28.2,animals,safe,Epic win moment
vid_07489,25.6,music,safe,Silly hat montage
vid_07490,21.4,animals,safe,Taco tutorial FTW
vid_07491,30.3,food,unsafe,Kitchen fire incident
vid_07492,33.5,dance,unsafe,Slow-mo punch to the face
vid_07493,7.1,travel,unsafe,Trip and fall
vid_07494,11.6,DIY,unsafe,Cat vs. blender – yikes!
vid_07495,7.8,travel,unsafe,Cliff dive gone splash
vid_07496,31.4,food,unsafe,Foot twirling gone wrong
vid_07497,30.1,animals,unsafe,Cliff dive gone splash
vid_07498,13.3,comedy,safe,Wholesome DIY project
vid_07499,15.6,gaming,safe,"Groovy beats, no drama"
vid_07500,31.0,DIY,safe,Taco tutorial FTW
vid_07501,25.8,comedy,safe,Pixelated heroics
vid_07502,32.6,comedy,safe,Taco tutorial FTW
vid_07503,9.5,sports,unsafe,Helmet didn't help
vid_07504,34.8,sports,safe,Wholesome DIY project
vid_07505,31.1,comedy,unsafe,Cat vs. blender – yikes!
vid_07506,29.3,travel,unsafe,Hammer meets thumb
vid_07507,26.3,news,unsafe,Trip and fall
vid_07508,18.3,dance,safe,Happy puppy vibes
vid_07509,25.6,DIY,unsafe,Slow-mo punch to the face
vid_07510,15.9,DIY,unsafe,Dance fail compilation
vid_07511,8.7,dance,safe,"Groovy beats, no drama"
vid_07512,34.2,travel,safe,Pixelated heroics
vid_07513,26.7,news,safe,Laughter guaranteed!
vid_07514,6.5,DIY,unsafe,Cliff dive gone splash
vid_07515,8.3,music,safe,Relaxing scenery
vid_07516,25.1,DIY,unsafe,Helmet didn't help
vid_07517,15.3,dance,safe,Taco tutorial FTW
vid_07518,21.6,food,safe,"Groovy beats, no drama"
vid_07519,31.0,sports,safe,Happy puppy vibes
vid_07520,32.2,animals,unsafe,Ski crash rewind
vid_07521,22.5,sports,safe,Silly hat montage
vid_07522,11.5,dance,unsafe,Kitchen fire incident
vid_07523,13.8,DIY,unsafe,Cliff dive gone splash
vid_07524,31.9,music,safe,Relaxing scenery
vid_07525,34.3,music,unsafe,Kitchen fire incident
vid_07526,26.2,music,unsafe,Trip and fall
vid_07527,15.2,sports,unsafe,Dance fail compilation
vid_07528,33.8,sports,unsafe,Trip and fall
vid_07529,26.1,comedy,safe,Laughter guaranteed!
vid_07530,19.7,travel,unsafe,Dance fail compilation
vid_07531,30.8,DIY,unsafe,Ski crash rewind
vid_07532,34.8,news,safe,Relaxing scenery
vid_07533,22.8,comedy,unsafe,Cat vs. blender – yikes!
vid_07534,25.2,food,safe,Pixelated heroics
vid_07535,24.6,music,unsafe,Trip and fall
vid_07536,28.7,travel,unsafe,Kitchen fire incident
vid_07537,8.5,travel,safe,Silly hat montage
vid_07538,13.6,comedy,safe,"Weather forecast, yawn"
vid_07539,9.1,news,safe,Relaxing scenery
vid_07540,25.7,news,unsafe,Cat vs. blender – yikes!
vid_07541,34.9,comedy,unsafe,Cat vs. blender – yikes!
vid_07542,7.5,gaming,safe,"Groovy beats, no drama"
vid_07543,21.4,sports,unsafe,Cat vs. blender – yikes!
vid_07544,30.8,travel,unsafe,Cat vs. blender – yikes!
vid_07545,6.2,DIY,safe,Taco tutorial FTW
vid_07546,13.2,news,unsafe,Dance fail compilation
vid_07547,33.6,travel,safe,Taco tutorial FTW
vid_07548,11.9,DIY,unsafe,Cat vs. blender – yikes!
vid_07549,19.1,DIY,safe,Silly hat montage
vid_07550,6.2,gaming,unsafe,Foot twirling gone wrong
vid_07551,21.6,sports,unsafe,Helmet didn't help
vid_07552,33.7,DIY,unsafe,Kitchen fire incident
vid_07553,8.8,food,safe,Epic win moment
vid_07554,26.6,dance,unsafe,Slow-mo punch to the face
vid_07555,20.6,travel,safe,Wholesome DIY project
vid_07556,33.8,travel,unsafe,Slow-mo punch to the face
vid_07557,18.7,gaming,unsafe,Cat vs. blender – yikes!
vid_07558,29.3,travel,unsafe,Helmet didn't help
vid_07559,31.6,dance,safe,"Groovy beats, no drama"
vid_07560,26.9,food,safe,Epic win moment
vid_07561,33.1,sports,unsafe,Ski crash rewind
vid_07562,24.7,DIY,safe,Happy puppy vibes
vid_07563,25.0,food,unsafe,Cat vs. blender – yikes!
vid_07564,8.2,sports,safe,Wholesome DIY project
vid_07565,15.1,dance,unsafe,Helmet didn't help
vid_07566,34.6,news,unsafe,Helmet didn't help
vid_07567,5.1,food,safe,Pixelated heroics
vid_07568,29.0,dance,unsafe,Dance fail compilation
vid_07569,15.6,music,safe,"Groovy beats, no drama"
vid_07570,14.0,food,unsafe,Trip and fall
vid_07571,5.8,sports,safe,"Weather forecast, yawn"
vid_07572,6.3,gaming,unsafe,Cat vs. blender – yikes!
vid_07573,14.7,music,unsafe,Dance fail compilation
vid_07574,17.0,dance,unsafe,Cliff dive gone splash
vid_07575,19.0,comedy,safe,Epic win moment
vid_07576,6.4,gaming,unsafe,Helmet didn't help
vid_07577,6.3,travel,safe,Epic win moment
vid_07578,17.0,dance,safe,Relaxing scenery
vid_07579,31.3,travel,unsafe,Hammer meets thumb
vid_07580,10.5,gaming,safe,Silly hat montage
vid_07581,15.0,travel,unsafe,Foot twirling gone wrong
vid_07582,18.2,news,safe,"Weather forecast, yawn"
vid_07583,32.3,travel,unsafe,Cat vs. blender – yikes!
vid_07584,27.7,gaming,safe,Wholesome DIY project
vid_07585,8.8,dance,safe,"Weather forecast, yawn"
vid_07586,23.5,comedy,unsafe,Cat vs. blender – yikes!
vid_07587,23.9,animals,safe,"Groovy beats, no drama"
vid_07588,11.9,animals,safe,Happy puppy vibes
vid_07589,29.4,comedy,safe,Relaxing scenery
vid_07590,25.4,music,unsafe,Cliff dive gone splash
vid_07591,12.1,gaming,unsafe,Cliff dive gone splash
vid_07592,22.9,food,safe,Relaxing scenery
vid_07593,28.7,sports,safe,"Groovy beats, no drama"
vid_07594,31.3,news,unsafe,Helmet didn't help
vid_07595,31.1,travel,safe,"Weather forecast, yawn"
vid_07596,13.0,animals,safe,Happy puppy vibes
vid_07597,27.7,DIY,safe,Silly hat montage
vid_07598,18.8,animals,unsafe,Dance fail compilation
vid_07599,6.5,comedy,safe,Taco tutorial FTW
vid_07600,10.3,dance,unsafe,Cat vs. blender – yikes!
vid_07601,19.3,food,unsafe,Dance fail compilation
vid_07602,11.1,music,unsafe,Cliff dive gone splash
vid_07603,33.3,sports,unsafe,Slow-mo punch to the face
vid_07604,27.4,food,unsafe,Slow-mo punch to the face
vid_07605,11.4,food,safe,Epic win moment
vid_07606,30.1,music,unsafe,Foot twirling gone wrong
vid_07607,10.6,food,safe,"Weather forecast, yawn"
vid_07608,13.8,gaming,unsafe,Cliff dive gone splash
vid_07609,10.1,sports,safe,Epic win moment
vid_07610,23.3,DIY,unsafe,Slow-mo punch to the face
vid_07611,29.2,gaming,safe,Pixelated heroics
vid_07612,19.7,comedy,unsafe,Dance fail compilation
vid_07613,13.2,travel,safe,Taco tutorial FTW
vid_07614,27.2,sports,safe,Relaxing scenery
vid_07615,6.9,gaming,unsafe,Cat vs. blender – yikes!
vid_07616,12.5,comedy,unsafe,Cat vs. blender – yikes!
vid_07617,18.9,DIY,unsafe,Helmet didn't help
vid_07618,6.5,travel,unsafe,Kitchen fire incident
vid_07619,13.8,dance,safe,Silly hat montage
vid_07620,23.4,DIY,unsafe,Cat vs. blender – yikes!
vid_07621,26.5,animals,safe,Wholesome DIY project
vid_07622,19.2,music,safe,Relaxing scenery
vid_07623,18.9,music,unsafe,Helmet didn't help
vid_07624,26.5,comedy,unsafe,Ski crash rewind
vid_07625,15.8,dance,unsafe,Slow-mo punch to the face
vid_07626,20.3,food,safe,Taco tutorial FTW
vid_07627,9.1,dance,safe,Laughter guaranteed!
vid_07628,31.9,news,unsafe,Cat vs. blender – yikes!
vid_07629,30.9,animals,unsafe,Cliff dive gone splash
vid_07630,9.3,gaming,unsafe,Dance fail compilation
vid_07631,23.8,animals,safe,Pixelated heroics
vid_07632,10.2,travel,safe,Pixelated heroics
vid_07633,22.0,food,unsafe,Dance fail compilation
vid_07634,32.7,food,unsafe,Hammer meets thumb
vid_07635,15.8,comedy,unsafe,Slow-mo punch to the face
vid_07636,24.4,dance,safe,Silly hat montage
vid_07637,22.2,comedy,safe,Taco tutorial FTW
vid_07638,25.1,dance,safe,"Groovy beats, no drama"
vid_07639,27.6,music,unsafe,Trip and fall
vid_07640,34.5,sports,safe,Silly hat montage
vid_07641,30.3,music,unsafe,Foot twirling gone wrong
vid_07642,32.6,DIY,unsafe,Ski crash rewind
vid_07643,10.6,DIY,unsafe,Hammer meets thumb
vid_07644,13.1,music,unsafe,Ski crash rewind
vid_07645,9.3,DIY,unsafe,Foot twirling gone wrong
vid_07646,13.5,comedy,safe,Pixelated heroics
